"","x","y"
"1004646",-17.7250006011102,59.0749989981517
"1361837",-8.17500027723985,50.5749991423026
"1099162",-16.9250005739797,56.8249990363093
"1204396",-5.22500017719611,54.3249990787066
"1145667",-1.67500005680449,55.7249990549641
"1538305",-4.7750001619352,46.37499921353
"1368098",-10.1250003433704,50.4249991448464
"969166",-6.7250002280658,59.9249989837367
"1011401",5.02500017041347,58.9249990006956
"1151663",-16.8750005722841,55.574999057508
"1147500",-15.0250005095448,55.6749990558121
"1378771",-1.47500005002187,50.1749991490861
"1626543",-2.87500009750025,44.2749992491438
"1378771.1",-1.47500005002187,50.1749991490861
"824071",-16.4750005587188,63.3749989252284
"1004646.1",-17.7250006011102,59.0749989981517
"1321924",-8.82500029928337,51.5249991261916
"1044709",-9.57500032471822,58.1249990142627
"1175120",0.975000033065299,55.0249990668354
"1034073",-16.3750005553275,58.374999010023
"1095301",0.0250000008478253,56.9249990346134
"1053462",8.07500027384852,57.9249990176545
"992080",-16.0250005434579,59.3749989930641
"1128613",-14.3750004875013,56.1249990481806
"1321924.1",-8.82500029928337,51.5249991261916
"1225406",-4.72500016023955,53.8249990871861
"969166.1",-6.7250002280658,59.9249989837367
"1321924.2",-8.82500029928337,51.5249991261916
"1053462.1",8.07500027384852,57.9249990176545
"815454",-27.3250009266763,63.5749989218366
"1641205",-4.7750001619352,43.9249992550794
"969166.2",-6.7250002280658,59.9249989837367
"1093015",-9.27500031454429,56.9749990337655
"1378771.2",-1.47500005002187,50.1749991490861
"1368098.1",-10.1250003433704,50.4249991448464
"1626543.1",-2.87500009750025,44.2749992491438
"1361837.1",-8.17500027723985,50.5749991423026
"903663",-26.8750009114154,61.4749989574503
"1145667.1",-1.67500005680449,55.7249990549641
"1011401.1",5.02500017041347,58.9249990006956
"1361837.2",-8.17500027723985,50.5749991423026
"1145667.2",-1.67500005680449,55.7249990549641
"1145667.3",-1.67500005680449,55.7249990549641
"1004646.2",-17.7250006011102,59.0749989981517
"1053462.2",8.07500027384852,57.9249990176545
"1641205.1",-4.7750001619352,43.9249992550794
"1011401.2",5.02500017041347,58.9249990006956
"1034073.1",-16.3750005553275,58.374999010023
"1368098.2",-10.1250003433704,50.4249991448464
"1099162.1",-16.9250005739797,56.8249990363093
"1321924.3",-8.82500029928337,51.5249991261916
"1321924.4",-8.82500029928337,51.5249991261916
"1076210",-9.52500032302257,57.3749990269819
"1076210.1",-9.52500032302257,57.3749990269819
"1073930",-18.5250006282407,57.424999026134
"1204396.1",-5.22500017719611,54.3249990787066
"1204396.2",-5.22500017719611,54.3249990787066
"969166.3",-6.7250002280658,59.9249989837367
"1223120",-14.0250004756317,53.8749990863381
"1095301.1",0.0250000008478253,56.9249990346134
"1151663.1",-16.8750005722841,55.574999057508
"1004646.3",-17.7250006011102,59.0749989981517
"1128613.1",-14.3750004875013,56.1249990481806
"1151663.2",-16.8750005722841,55.574999057508
"1219106",-4.72500016023955,53.9749990846422
"1147500.1",-15.0250005095448,55.6749990558121
"1225406.1",-4.72500016023955,53.8249990871861
"1073930.1",-18.5250006282407,57.424999026134
"1219106.1",-4.72500016023955,53.9749990846422
"1128613.2",-14.3750004875013,56.1249990481806
"903663.1",-26.8750009114154,61.4749989574503
"1538305.1",-4.7750001619352,46.37499921353
"1219106.2",-4.72500016023955,53.9749990846422
"1225225",-13.7750004671534,53.8249990871861
"1626550",-2.52500008563066,44.2749992491438
"1128613.3",-14.3750004875013,56.1249990481806
"1361837.3",-8.17500027723985,50.5749991423026
"1225225.1",-13.7750004671534,53.8249990871861
"1208473",-11.3750003857619,54.2249990804025
"1626550.1",-2.52500008563066,44.2749992491438
"1219106.3",-4.72500016023955,53.9749990846422
"1065705",-9.77500033150085,57.6249990227422
"969166.4",-6.7250002280658,59.9249989837367
"1204396.3",-5.22500017719611,54.3249990787066
"1538305.2",-4.7750001619352,46.37499921353
"815454.1",-27.3250009266763,63.5749989218366
"1034073.2",-16.3750005553275,58.374999010023
"1223120.1",-14.0250004756317,53.8749990863381
"1260901",-14.9750005078491,52.9749991016012
"1641205.2",-4.7750001619352,43.9249992550794
"1011401.3",5.02500017041347,58.9249990006956
"1065705.1",-9.77500033150085,57.6249990227422
"824071.1",-16.4750005587188,63.3749989252284
"1034073.3",-16.3750005553275,58.374999010023
"1361837.4",-8.17500027723985,50.5749991423026
"1208473.1",-11.3750003857619,54.2249990804025
"1099162.2",-16.9250005739797,56.8249990363093
"815454.2",-27.3250009266763,63.5749989218366
"1093015.1",-9.27500031454429,56.9749990337655
"1378771.3",-1.47500005002187,50.1749991490861
"1378771.4",-1.47500005002187,50.1749991490861
"1065705.2",-9.77500033150085,57.6249990227422
"1147500.2",-15.0250005095448,55.6749990558121
"1147500.3",-15.0250005095448,55.6749990558121
"1073930.2",-18.5250006282407,57.424999026134
"1011401.4",5.02500017041347,58.9249990006956
"1151663.3",-16.8750005722841,55.574999057508
"1034073.4",-16.3750005553275,58.374999010023
"1093015.2",-9.27500031454429,56.9749990337655
"1384925",-8.77500029758772,50.02499915163
"1175120.1",0.975000033065299,55.0249990668354
"1053462.3",8.07500027384852,57.9249990176545
"1175120.2",0.975000033065299,55.0249990668354
"1384925.1",-8.77500029758772,50.02499915163
"1093015.3",-9.27500031454429,56.9749990337655
"1099162.3",-16.9250005739797,56.8249990363093
"1626550.2",-2.52500008563066,44.2749992491438
"1384925.2",-8.77500029758772,50.02499915163
"1044709.1",-9.57500032471822,58.1249990142627
"1626543.2",-2.87500009750025,44.2749992491438
"1219106.4",-4.72500016023955,53.9749990846422
"1034073.5",-16.3750005553275,58.374999010023
"1208473.2",-11.3750003857619,54.2249990804025
"903663.2",-26.8750009114154,61.4749989574503
"1128613.4",-14.3750004875013,56.1249990481806
"1175120.3",0.975000033065299,55.0249990668354
"1223120.2",-14.0250004756317,53.8749990863381
"1065705.3",-9.77500033150085,57.6249990227422
"903663.3",-26.8750009114154,61.4749989574503
"1065705.4",-9.77500033150085,57.6249990227422
"1004646.4",-17.7250006011102,59.0749989981517
"815454.3",-27.3250009266763,63.5749989218366
"1044709.2",-9.57500032471822,58.1249990142627
"1151663.4",-16.8750005722841,55.574999057508
"1384925.3",-8.77500029758772,50.02499915163
"1361837.5",-8.17500027723985,50.5749991423026
"1151663.5",-16.8750005722841,55.574999057508
"1384925.4",-8.77500029758772,50.02499915163
"1626550.3",-2.52500008563066,44.2749992491438
"1208473.3",-11.3750003857619,54.2249990804025
"1011401.5",5.02500017041347,58.9249990006956
"1204396.4",-5.22500017719611,54.3249990787066
"1011401.6",5.02500017041347,58.9249990006956
"1128613.5",-14.3750004875013,56.1249990481806
"1384925.5",-8.77500029758772,50.02499915163
"1538305.3",-4.7750001619352,46.37499921353
"1034073.6",-16.3750005553275,58.374999010023
"1095301.2",0.0250000008478253,56.9249990346134
"1626550.4",-2.52500008563066,44.2749992491438
"1225225.2",-13.7750004671534,53.8249990871861
"1204396.5",-5.22500017719611,54.3249990787066
"1626550.5",-2.52500008563066,44.2749992491438
"1076210.2",-9.52500032302257,57.3749990269819
"1093015.4",-9.27500031454429,56.9749990337655
"969166.5",-6.7250002280658,59.9249989837367
"824071.2",-16.4750005587188,63.3749989252284
"1641205.3",-4.7750001619352,43.9249992550794
"1208473.4",-11.3750003857619,54.2249990804025
"1151663.6",-16.8750005722841,55.574999057508
"903663.4",-26.8750009114154,61.4749989574503
"1073930.3",-18.5250006282407,57.424999026134
"1208473.5",-11.3750003857619,54.2249990804025
"1011401.7",5.02500017041347,58.9249990006956
"1065705.5",-9.77500033150085,57.6249990227422
"1147500.4",-15.0250005095448,55.6749990558121
"1361837.6",-8.17500027723985,50.5749991423026
"1219106.5",-4.72500016023955,53.9749990846422
"992080.1",-16.0250005434579,59.3749989930641
"1050822",-18.925000641806,57.9749990168066
"1128613.6",-14.3750004875013,56.1249990481806
"1609754",-2.32500007884803,44.6749992423602
"1050822.1",-18.925000641806,57.9749990168066
"815454.4",-27.3250009266763,63.5749989218366
"1225225.3",-13.7750004671534,53.8249990871861
"1321924.5",-8.82500029928337,51.5249991261916
